,tweets,likes,time,retweets,clean_tweets,polarity,subjectivity,sentiment
417,"Wagga MP Joe McGirr says the city has been put at greater risk of a COVID-19 outbreak due to ""grossly distorted"" vaccine misinformation being sent to mobile phones and mailboxes. https://t.co/ljLK87bi4u via @DailyAdvertiser",0,2021-10-22 21:39:31+00:00,0,"['wagga', 'mp', 'joe', 'mcgirr', 'say', 'city', 'put', 'greater', 'risk', 'covid', 'outbreak', 'due', 'grossly', 'distorted', 'vaccine', 'misinformation', 'sent', 'mobile', 'phone', 'mailbox', 'httpstcoljlkbiu', 'via', 'dailyadvertiser']",0.125,0.2916666666666667,Positive
418,"In March 2020, #Bayern stars #Kimmich and #Goretzka launched #WeKickCorona, an initiative that raised $7M to combat #covid19. Both donated $600,000 and were joined by athletes like Dennis #Schroder and Alex #Zverev. Today's news by BILD come as a shock. https://t.co/8QesNMOwQU",0,2021-10-22 21:39:29+00:00,0,"['march', 'bayern', 'star', 'kimmich', 'goretzka', 'launched', 'wekickcorona', 'initiative', 'raised', 'combat', 'covid', 'donated', 'joined', 'athlete', 'like', 'dennis', 'schroder', 'alex', 'zverev', 'today', 'news', 'bild', 'come', 'shock', 'httpstcoqesnmowqu']",0.0,0.0,Neutral
419,RT @DrSyedHaider: After treating 4000 COVID-19 patients with no deaths: I prescribed the FLCCC protocol for an elderly man with Acute COVID…,0,2021-10-22 21:39:27+00:00,68,"['rt', 'drsyedhaider', 'treating', 'covid', 'patient', 'death', 'prescribed', 'flccc', 'protocol', 'elderly', 'man', 'acute', 'covid', '']",0.6,0.9,Positive
420,"@RonFilipkowski “If you don’t let children exercise their constitutionally protected right to spread Covid19 during a pandemic which has killed 700,000 in the USA alone, I will call the militia with the big scary guns to protect their right to spread Covid 19.” That’s essentially what she said.",0,2021-10-22 21:39:27+00:00,0,"['ronfilipkowski', 'let', 'child', 'exercise', 'constitutionally', 'protected', 'right', 'spread', 'covid', 'pandemic', 'killed', 'usa', 'alone', 'call', 'militia', 'big', 'scary', 'gun', 'protect', 'right', 'spread', 'covid', 'essentially', 'said']",-0.021428571428571436,0.41190476190476183,Negative
421,@obisingledigit Like even as you’re vaccinated you need to do a Covid-19 test to travel,0,2021-10-22 21:39:27+00:00,0,"['obisingledigit', 'like', 'even', 'vaccinated', 'need', 'covid', 'test', 'travel']",0.0,0.0,Neutral
422,"@BootsHelp A week later and I have another covid test, but no way to register. A week to respond. 
#Covid_19",0,2021-10-22 21:39:27+00:00,0,"['bootshelp', 'week', 'later', 'another', 'covid', 'test', 'way', 'register', 'week', 'respond', 'covid']",0.0,0.0,Neutral
423,"RT @ZubyMusic: Is anybody aware of a single otherwise healthy child, anywhere in the world who died directly as a result of Covid-19 over t…",0,2021-10-22 21:39:26+00:00,478,"['rt', 'zubymusic', 'anybody', 'aware', 'single', 'otherwise', 'healthy', 'child', 'anywhere', 'world', 'died', 'directly', 'result', 'covid', '']",0.19464285714285715,0.3410714285714286,Positive
424,"RT @ZubyMusic: Is anybody aware of a single otherwise healthy child, anywhere in the world who died directly as a result of Covid-19 over t…",0,2021-10-22 21:39:25+00:00,478,"['rt', 'zubymusic', 'anybody', 'aware', 'single', 'otherwise', 'healthy', 'child', 'anywhere', 'world', 'died', 'directly', 'result', 'covid', '']",0.19464285714285715,0.3410714285714286,Positive
425,"RT @MrsNigel: When asked to clarify his assertion that Covid-19 is only transmitted between strangers, Jacob Rees-Mogg reclined to answer.…",0,2021-10-22 21:39:23+00:00,62,"['rt', 'mrsnigel', 'asked', 'clarify', 'assertion', 'covid', 'transmitted', 'stranger', 'jacob', 'reesmogg', 'reclined', 'answer', '']",0.0,1.0,Neutral
426,RT @FlaDems: “DeSantis is following the authoritarian playbook by using the state’s legislative body to intervene on how businesses cope wi…,0,2021-10-22 21:39:23+00:00,3,"['rt', 'fladems', 'desantis', 'following', 'authoritarian', 'playbook', 'using', 'state', 'legislative', 'body', 'intervene', 'business', 'cope', 'wi', '']",0.0,0.1,Neutral
427,"RT @OrangeCoFL: COVID-19 Vaccine Schedule:
✅ Oct. 23: Camden North Quarter
(777 North Orange Ave)
✅ Oct. 23: Lake Heiniger Estates
(2367 Pi…",0,2021-10-22 21:39:23+00:00,12,"['rt', 'orangecofl', 'covid', 'vaccine', 'schedule', 'oct', 'camden', 'north', 'quarter', 'north', 'orange', 'ave', 'oct', 'lake', 'heiniger', 'estate', 'pi', '']",0.0,0.0,Neutral
428,"RT @KagutaMuseveni: I have flagged off 282 pickup trucks for COVID-19 surveillance across the country. These are your cars, bought with the…",0,2021-10-22 21:39:22+00:00,286,"['rt', 'kagutamuseveni', 'flagged', 'pickup', 'truck', 'covid', 'surveillance', 'across', 'country', 'car', 'bought', '']",0.0,0.0,Neutral
429,"RT @YALiberty: Your tax dollars funded the Wuhan lab in China that very likely may have been responsible for the COVID-19 pandemic.

Really…",0,2021-10-22 21:39:21+00:00,369,"['rt', 'yaliberty', 'tax', 'dollar', 'funded', 'wuhan', 'lab', 'china', 'likely', 'may', 'responsible', 'covid', 'pandemic', 'really', '']",0.1,0.775,Positive
430,RT @LeslynLewis: Never have Canadian children been used as shields for adults. Parents question vaccinating kids 5-12 without long-term dat…,0,2021-10-22 21:39:21+00:00,869,"['rt', 'leslynlewis', 'never', 'canadian', 'child', 'used', 'shield', 'adult', 'parent', 'question', 'vaccinating', 'kid', 'without', 'longterm', 'dat', '']",0.0,0.0,Neutral
431,"RT @RashidaTlaib: I lost a childhood friend to #Covid_19 yesterday. He was only 44 years old, a father of 4 with another on the way. 

Plea…",0,2021-10-22 21:39:21+00:00,93,"['rt', 'rashidatlaib', 'lost', 'childhood', 'friend', 'covid', 'yesterday', 'year', 'old', 'father', 'another', 'way', 'plea', '']",0.05,0.6,Positive
432,"@MoiraWelsh @TorontoStar NEW RELIGION IN ORDER FROM GOD-NEW WORLD ORDER- Planners under the United Nation-it is now in the process of implementation-eliminate all legacy of -previous religions, government; Covid-19, might not go away and will play a major role.",0,2021-10-22 21:39:20+00:00,0,"['moirawelsh', 'torontostar', 'new', 'religion', 'order', 'godnew', 'world', 'order', 'planner', 'united', 'nationit', 'process', 'implementationeliminate', 'legacy', 'previous', 'religion', 'government', 'covid', 'might', 'go', 'away', 'play', 'major', 'role']",0.010732323232323232,0.3737373737373737,Positive
433,"RT @nickmangwana: “Not even a single teacher or pupil at the school is positive to COVID-19”
https://t.co/TJPJ0j9zU8",0,2021-10-22 21:39:19+00:00,6,"['rt', 'nickmangwana', 'even', 'single', 'teacher', 'pupil', 'school', 'positive', 'covid', 'httpstcotjpjjzu']",0.07792207792207792,0.37987012987012986,Positive
434,"Opening up: Covid-19 cases could still reach 750,000 https://t.co/jz4Udwr2V2",0,2021-10-22 21:39:19+00:00,0,"['opening', 'covid', 'case', 'could', 'still', 'reach', 'httpstcojzudwrv']",0.0,0.0,Neutral
435,RT @UgandaCAA: The President of Uganda H.E Yoweri  Kaguta Museveni has this evening officially launched  the Covid 19 PCR mandatory testing…,0,2021-10-22 21:39:18+00:00,2,"['rt', 'ugandacaa', 'president', 'uganda', 'yoweri', 'kaguta', 'museveni', 'evening', 'officially', 'launched', 'covid', 'pcr', 'mandatory', 'testing', '']",0.0,0.0,Neutral
436,"RT @jpkiekens: Marc Wathelet, PhD, in this letter to the Belgian health minister, questions the official response to COVID-19, including th…",0,2021-10-22 21:39:17+00:00,15,"['rt', 'jpkiekens', 'marc', 'wathelet', 'phd', 'letter', 'belgian', 'health', 'minister', 'question', 'official', 'response', 'covid', 'including', 'th', '']",0.0,0.0,Neutral
437,"RT @EricTopol: In over 2200 children ages 5-11, a placebo-controlled trial of a dose of 10 μg, 1/3 of adults, showed 90.7% efficacy of Pfiz…",0,2021-10-22 21:39:17+00:00,170,"['rt', 'erictopol', 'child', 'age', 'placebocontrolled', 'trial', 'dose', 'μg', 'adult', 'showed', 'efficacy', 'pfiz', '']",0.0,0.0,Neutral
438,"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:39:17+00:00,3545,"['rt', 'emeraldrobinson', 'dr', 'fauci', 'morally', 'responsible', 'creating', 'covid', 'directly', 'responsible', 'million', 'death', 'aro', '']",0.2,0.55,Positive
439,RT @robertbenzie: BREAKING: Durham MPP Lindsey Park has resigned from the @OntarioPCParty caucus. @lparkpc accuses Tories of issuing a “fal…,0,2021-10-22 21:39:17+00:00,35,"['rt', 'robertbenzie', 'breaking', 'durham', 'mpp', 'lindsey', 'park', 'resigned', 'ontariopcparty', 'caucus', 'lparkpc', 'accuses', 'tory', 'issuing', 'fal', '']",0.0,0.0,Neutral
440,"RT @lanioataway: 4 new cases of COVID-19 in Tamworth: 2 in Tamworth, 1 in East Tamworth, 1 in Oxley Vale.",0,2021-10-22 21:39:16+00:00,1,"['rt', 'lanioataway', 'new', 'case', 'covid', 'tamworth', 'tamworth', 'east', 'tamworth', 'oxley', 'vale']",0.13636363636363635,0.45454545454545453,Positive
441,RT @browardpolitics: State Sen. ⁦@ShevrinJones⁩ on ⁦@GovRonDeSantis⁩ calling special session of Florida Legislature to ban COVID-19 vaccine…,0,2021-10-22 21:39:15+00:00,107,"['rt', 'browardpolitics', 'state', 'sen', 'shevrinjones', 'govrondesantis', 'calling', 'special', 'session', 'florida', 'legislature', 'ban', 'covid', 'vaccine', '']",0.35714285714285715,0.5714285714285714,Positive
442,"RT @Mar_shallLaw: Bolsonaro charged with mass murder for #Covid_19 policies. Et tu Trump? Biden? Modi? Boris?

#CovidIsNotOver #Delta kills…",0,2021-10-22 21:39:15+00:00,1,"['rt', 'marshalllaw', 'bolsonaro', 'charged', 'mass', 'murder', 'covid', 'policy', 'et', 'tu', 'trump', 'biden', 'modi', 'boris', 'covidisnotover', 'delta', 'kill', '']",0.0,0.0,Neutral
443,"RT @RashidaTlaib: I lost a childhood friend to #Covid_19 yesterday. He was only 44 years old, a father of 4 with another on the way. 

Plea…",0,2021-10-22 21:39:14+00:00,93,"['rt', 'rashidatlaib', 'lost', 'childhood', 'friend', 'covid', 'yesterday', 'year', 'old', 'father', 'another', 'way', 'plea', '']",0.05,0.6,Positive
444,"RT @Sask_NDP: Exactly, well said Mr. Lewis. ⬇️

""The [government's] position is, if we put in stronger measures, it penalizes people who ar…",0,2021-10-22 21:39:14+00:00,13,"['rt', 'saskndp', 'exactly', 'well', 'said', 'mr', 'lewis', 'government', 'position', 'put', 'stronger', 'measure', 'penalizes', 'people', 'ar', '']",0.25,0.25,Positive
445,"RT @msdh: Today MSDH is reporting 389 more cases of COVID-19 in Mississippi, 13 deaths, and 29 ongoing outbreaks in long-term care faciliti…",0,2021-10-22 21:39:13+00:00,23,"['rt', 'msdh', 'today', 'msdh', 'reporting', 'case', 'covid', 'mississippi', 'death', 'ongoing', 'outbreak', 'longterm', 'care', 'faciliti', '']",0.5,0.5,Positive
446,RT @thehill: ESPN reporter who left due to COVID-19 vaccin mandate signs with conservative news site The Daily Wire https://t.co/dAlc61HyqU…,0,2021-10-22 21:39:10+00:00,101,"['rt', 'thehill', 'espn', 'reporter', 'left', 'due', 'covid', 'vaccin', 'mandate', 'sign', 'conservative', 'news', 'site', 'daily', 'wire', 'httpstcodalchyqu', '']",-0.041666666666666664,0.125,Negative
447,RT @LeslynLewis: Never have Canadian children been used as shields for adults. Parents question vaccinating kids 5-12 without long-term dat…,0,2021-10-22 21:39:08+00:00,869,"['rt', 'leslynlewis', 'never', 'canadian', 'child', 'used', 'shield', 'adult', 'parent', 'question', 'vaccinating', 'kid', 'without', 'longterm', 'dat', '']",0.0,0.0,Neutral
448,"RT @ZubyMusic: Is anybody aware of a single otherwise healthy child, anywhere in the world who died directly as a result of Covid-19 over t…",0,2021-10-22 21:39:08+00:00,478,"['rt', 'zubymusic', 'anybody', 'aware', 'single', 'otherwise', 'healthy', 'child', 'anywhere', 'world', 'died', 'directly', 'result', 'covid', '']",0.19464285714285715,0.3410714285714286,Positive
449,"RT @UWMedicine: COVID-19 has your attention, but the #flu is also a serious illness. Protect yourself and those you love by getting a #flus…",0,2021-10-22 21:39:07+00:00,3,"['rt', 'uwmedicine', 'covid', 'attention', 'flu', 'also', 'serious', 'illness', 'protect', 'love', 'getting', 'flu', '']",0.08333333333333334,0.6333333333333333,Positive
450,"RT @awong37: GOOD: Saskatchewan to fly more COVID+ ICU pts to Ontario. This WILL help our ICUs. 

BAD: #SK HAS NO basic public health measu…",0,2021-10-22 21:39:07+00:00,28,"['rt', 'awong', 'good', 'saskatchewan', 'fly', 'covid', 'icu', 'pt', 'ontario', 'help', 'icu', 'bad', 'sk', 'basic', 'public', 'health', 'measu', '']",0.2166666666666667,0.4763888888888889,Positive
451,RT @LeslynLewis: Never have Canadian children been used as shields for adults. Parents question vaccinating kids 5-12 without long-term dat…,0,2021-10-22 21:39:07+00:00,869,"['rt', 'leslynlewis', 'never', 'canadian', 'child', 'used', 'shield', 'adult', 'parent', 'question', 'vaccinating', 'kid', 'without', 'longterm', 'dat', '']",0.0,0.0,Neutral
452,"RT @thinktankSK: During today's COVID-19 briefing by the province, the 12 deaths were not mentioned, only new cases, hospitalizations and v…",0,2021-10-22 21:39:06+00:00,16,"['rt', 'thinktanksk', 'today', 'covid', 'briefing', 'province', 'death', 'mentioned', 'new', 'case', 'hospitalization', 'v', '']",0.06818181818181818,0.7272727272727273,Positive
453,FAQ Friday snapshot #2!! More info on our efforts to have a safe #UCEA21 https://t.co/eG2e54nypF @Billblack33647 @lopezgr88 @DrDeMatt @DrAjWelton @CarolAMullen2 @ShelbyCosner @Profe_Rodriguez @sarahlouwou @alchto3 @Wheres_MyEraser @MindingMariama @DivA_EdLead @CPEDEdD @icpel https://t.co/ACn3dSxCyJ,0,2021-10-22 21:39:06+00:00,0,"['faq', 'friday', 'snapshot', 'info', 'effort', 'safe', 'ucea', 'httpstcoegenypf', 'billblack', 'lopezgr', 'drdematt', 'drajwelton', 'carolamullen', 'shelbycosner', 'proferodriguez', 'sarahlouwou', 'alchto', 'wheresmyeraser', 'mindingmariama', 'divaedlead', 'cpededd', 'icpel', 'httpstcoacndsxcyj']",0.5,0.5,Positive
454,CDC expands eligibility for COVID-19 vaccine booster shot  https://t.co/MFUaDHdGvI,0,2021-10-22 21:39:06+00:00,0,"['cdc', 'expands', 'eligibility', 'covid', 'vaccine', 'booster', 'shot', 'httpstcomfuadhdgvi']",0.0,0.0,Neutral
455,RT @CurtisHebert: Canadian govt has joined in with Australia and now using Soviet style suppression of free speech. Who would have ever bel…,0,2021-10-22 21:39:05+00:00,159,"['rt', 'curtishebert', 'canadian', 'govt', 'joined', 'australia', 'using', 'soviet', 'style', 'suppression', 'free', 'speech', 'would', 'ever', 'bel', '']",0.4,0.8,Positive
456,"@hazydav @RepMattGaetz …       Not someone, something. It goes by COVID-19. The only way it can be stopped is by vaccine and 😷.",1,2021-10-22 21:39:05+00:00,1,"['hazydav', 'repmattgaetz', 'someone', 'something', 'go', 'covid', 'way', 'stopped', 'vaccine', '']",0.0,1.0,Neutral
457,"RT @JordanSchachtel: As of 10/21/21 end of day:

Vax Pass New York, which has heavy restrictions in place, has reported 17,834 COVID-19 cas…",0,2021-10-22 21:39:05+00:00,1170,"['rt', 'jordanschachtel', 'end', 'day', 'vax', 'pas', 'new', 'york', 'heavy', 'restriction', 'place', 'reported', 'covid', 'ca', '']",-0.03181818181818183,0.4772727272727273,Negative
458,"RT @Reuters: Walmart, Walgreens U.S. stores roll out Moderna, J&amp;J COVID-19 booster shots https://t.co/5EDdl5j5e0 https://t.co/dPNZdSb2Kj",0,2021-10-22 21:39:05+00:00,22,"['rt', 'reuters', 'walmart', 'walgreens', 'u', 'store', 'roll', 'moderna', 'jampj', 'covid', 'booster', 'shot', 'httpstcoeddlje', 'httpstcodpnzdsbkj']",0.0,0.0,Neutral
459,"RT @DMHospitalGroup: #CitywestVaccinationCentre is open for dose 1 and dose 2 walk-in #COVIDVaccination this bank holiday weekend 

Saturda…",0,2021-10-22 21:39:05+00:00,7,"['rt', 'dmhospitalgroup', 'citywestvaccinationcentre', 'open', 'dose', 'dose', 'walkin', 'covidvaccination', 'bank', 'holiday', 'weekend', 'saturda', '']",0.0,0.5,Neutral
460,"Following a months long surge driven by the delta variant, new daily cases of COVID-19 are falling once again in the United States. Stil ... https://t.co/59fZKmOwwD",0,2021-10-22 21:39:04+00:00,0,"['following', 'month', 'long', 'surge', 'driven', 'delta', 'variant', 'new', 'daily', 'case', 'covid', 'falling', 'united', 'state', 'stil', 'httpstcofzkmowwd']",0.021590909090909088,0.23863636363636365,Positive
461,"RT @CEJRyanMcMahon: .@OnondagaCounty Covid 19 update 151 new cases.  25% HH contacts, 9% Travel, 44% under 29 years old. Active cases 1290,…",0,2021-10-22 21:39:04+00:00,3,"['rt', 'cejryanmcmahon', 'onondagacounty', 'covid', 'update', 'new', 'case', 'hh', 'contact', 'travel', 'year', 'old', 'active', 'case', '']",0.03434343434343434,0.41818181818181815,Positive
462,"“We asked experts to help us decode the contents.” #COVID19 

What are the ingredients of Pfizer’s covid-19 vaccine? – MIT Technology Review https://t.co/QRu4MZTWnh https://t.co/v6POpjNdUL",0,2021-10-22 21:39:03+00:00,0,"['', 'asked', 'expert', 'help', 'u', 'decode', 'content', 'covid', 'ingredient', 'pfizer', 'covid', 'vaccine', 'mit', 'technology', 'review', 'httpstcoqrumztwnh', 'httpstcovpopjndul']",0.0,0.0,Neutral
463,"RT @RWMaloneMD: This is just sick.  And heartbreaking, both literally and figuratively. This must stop.

""White House Details Plan To ""Quic…",0,2021-10-22 21:39:02+00:00,13061,"['rt', 'rwmalonemd', 'sick', 'heartbreaking', 'literally', 'figuratively', 'must', 'stop', 'white', 'house', 'detail', 'plan', 'quic', '']",-0.35714285714285715,0.42857142857142855,Negative
464,https://t.co/D3pPl6jcYu  Gwyneth Paltrow has barely drunk alcohol since being diagnosed with COVID-19. https://t.co/fx5GbNIUp1 https://t.co/wuIKr6N6GR,0,2021-10-22 21:39:02+00:00,0,"['httpstcodppljcyu', 'gwyneth', 'paltrow', 'barely', 'drunk', 'alcohol', 'since', 'diagnosed', 'covid', 'httpstcofxgbniup', 'httpstcowuikrngr']",-0.5,1.0,Negative
