tweets,likes,time,retweets
Pfizer Vaccine for Kids 90% effective in Preventing COVID-19 https://t.co/MrZDwSwTp9,0,2021-10-22 21:38:12+00:00,0
"@west_views @VerdiGg @dem_cath We don't trial products in combination with every other product out there, but decisions can be made based on the what we know about various products including mechanism of action and PK. If new products are approved for Covid-19, your doctor can advise you.",0,2021-10-22 21:38:12+00:00,0
"Game Cancellation! Unfortunately, tonight’s football game has been cancelled due to COVID-19 protocols for Gahr High School. 

If tickets were purchased through GoFan, more information will be released shortly regarding refunds. https://t.co/JUK3wZwE5y",0,2021-10-22 21:38:11+00:00,0
"RT @RashidaTlaib: I lost a childhood friend to #Covid_19 yesterday. He was only 44 years old, a father of 4 with another on the way. 

Plea…",0,2021-10-22 21:38:11+00:00,94
RT @CalVolunteers: 👏🏽🙌🏽Thank you to the @GLeagueWarriors staff &amp; season ticket holders who came out to @SHFBSantaCruz on this rainy day to…,0,2021-10-22 21:38:11+00:00,2
RT @MzwaneleManyi: Where does this leave an unvaxxed person who has never had Covid-19 since it was launched in 2019?,0,2021-10-22 21:38:10+00:00,4
RT @MarshaBlackburn: America’s hardworking essential workers should not be fired because they are choosing not to get the COVID-19 vaccine.…,0,2021-10-22 21:38:10+00:00,176
"RT @UNICEF: The education of ALL girls in Afghanistan must resume now.

Millions of children have already lost out on learning because of c…",0,2021-10-22 21:38:09+00:00,200
RT @SkyNews: COVID-19: Liverpool council health board advises people to work from home in face of rising coronavirus cases  https://t.co/DZ…,0,2021-10-22 21:38:09+00:00,36
"RT @Jeffslack660: Latest COVID-19 numbers:

- 656 new cases
- 10,732 tests completed (PR: 6.1%)
- 889 in hospital, 191 in the ICU
- 12 more…",0,2021-10-22 21:38:09+00:00,2
RT @madman2: @doctor_oxford @smithwax2 @sajidjavid You all have my permission to pile my body outside the hospital or better still 10 Downi…,0,2021-10-22 21:38:07+00:00,6
"RT @viewspotnz: If you have to have a vaccine certificate to access freedom, then that's not freedom. https://t.co/9NN9fDQ0D1",0,2021-10-22 21:38:07+00:00,5
"RT @BrunoRguezP: In US, 745 billionaires got $2.1 trillion richer during Covid-19.

Meanwhile, 89 million US citizens lost their jobs; 45 m…",0,2021-10-22 21:38:06+00:00,297
"RT @cnnbrk: GOP Rep. Glenn Thompson, who is vaccinated, tests positive for Covid-19 
https://t.co/9cgEkaAmyo",0,2021-10-22 21:38:06+00:00,64
"RT @RWMaloneMD: This is just sick.  And heartbreaking, both literally and figuratively. This must stop.

""White House Details Plan To ""Quic…",0,2021-10-22 21:38:06+00:00,13061
RT @NMDOH: The CDC announced the approval of booster doses for the Moderna and Johnson &amp; Johnson COVID-19 vaccines for certain populations.…,0,2021-10-22 21:38:06+00:00,4
"RT @YALiberty: Your tax dollars funded the Wuhan lab in China that very likely may have been responsible for the COVID-19 pandemic.

Really…",0,2021-10-22 21:38:05+00:00,369
Sexton closed after 15 COVID cases on football teams; class to resume Monday https://t.co/56PZxW2qbB,1,2021-10-22 21:38:05+00:00,0
"RT @zooko: “Okay, you got us. We’ve been telling lies, hiding evidence, and silencing investigators regarding our involvement in the origin…",0,2021-10-22 21:38:04+00:00,7
"Auburn, Alabama announced employee COVID-19 vaccine requirement following federal mandate https://t.co/mSFdogcXO5",0,2021-10-22 21:38:04+00:00,0
RT @Newsweek: It's possible booster doses of the COVID-19 vaccine could be required to fully participate in society. https://t.co/uNIzIWdaMN,0,2021-10-22 21:38:04+00:00,4
"RT @ChiSportUpdates: The Chicago Bears currently have three players on the reserve/COVID-19 list:

Robert Quinn
Jimmy Graham 
Damien Willia…",0,2021-10-22 21:38:03+00:00,20
Pregnant women more likely to be hospitalized from COVID-19; health officials urge vaccinations https://t.co/S1l21dP3sf https://t.co/42AF6nUHM8,0,2021-10-22 21:38:03+00:00,0
"RT @Refugees: Bad internet
No electricity
Remote classes

COVID-19 has impacted 1.5 billion learners worldwide.

For refugee students like…",0,2021-10-22 21:38:02+00:00,9
RT @CDCgov: New study looking at millions of vaccinated &amp; unvaccinated people found no increased risk of death among #COVID19 vaccine recip…,0,2021-10-22 21:38:01+00:00,141
HUGE EXCLUSIVE: New Report Reveals COVID-19 Was a Planned Bioweapon by China’s People’s Liberation Army https://t.co/t0cC0v1wlb via @gatewaypundit,0,2021-10-22 21:38:01+00:00,0
"RT @Gazzagunna: I know this will sound like a conspiracy, but does anyone else think covid 19 was about getting a digital (or other) vaxx p…",0,2021-10-22 21:38:01+00:00,50
RT @spradlindebbie1: Dr. Bryan Ardis Exposes Covid-19 Hospital Protocols that are Murdering Americans https://t.co/8LX09T3HZT via @john_di_…,0,2021-10-22 21:38:00+00:00,1
"The Scottish Photography Experience

Edinburgh Outlander

Actively taking bookings for all of my photography tours for later this year + for all of 2022 and beyond. Your safety is paramount! I comply with all government Covid-19 guidelines at all times. 

https://t.co/6dkKEC0N9q https://t.co/yJvA7eN5mz",0,2021-10-22 21:38:00+00:00,0
"RT @MoNscience: Pfizer says COVID-19 vaccine is more than 90% effective in kids ages 5-11 

FDA briefing document: https://t.co/JZXGMtAoZT…",0,2021-10-22 21:37:59+00:00,7
"RT @TheLancet: ""COVID-19 has revealed defects within the practice and organisation of science that should make governments pause before the…",0,2021-10-22 21:37:59+00:00,14
RT @DrJackiSmall: This is important to share. Families members getting vaccinated will reduce the risk of children contracting COVID 19. Re…,0,2021-10-22 21:37:59+00:00,1
RT @BrianLenzkes: Reminder: A positive PCR test alone is not the criteria for diagnosing Covid-19.  We have to correlate with clinical pres…,0,2021-10-22 21:37:57+00:00,149
"RT @greg_folkers: Wpost/@MonicaGandhi9 Eventually, we will live with covid-19 as we do with other diseases that are under control The key t…",0,2021-10-22 21:37:56+00:00,4
RT @EFFSouthAfrica: MALEMA: No one will force anyone to vaccinate. I'm vaccinated because I believe in science and the trials for Covid-19…,0,2021-10-22 21:37:55+00:00,160
@Newsweek It's also possible that society will refuse to participate in booster doses of the COVID-19 vaccine until they fully understand the long term effects.,0,2021-10-22 21:37:54+00:00,0
"Okay folks, we're doing pretty well in Aotearoa
Coronavirus: Latest on COVID-19 from around the world - Saturday, October 23 https://t.co/idtC5aAGB3",0,2021-10-22 21:37:54+00:00,0
"RT @EmeraldRobinson: Dr. Fauci is not just morally responsible for creating COVID-19, he is directly responsible for millions of deaths aro…",0,2021-10-22 21:37:52+00:00,3546
RT @bouldercohealth: Booster doses of the Moderna and Johnson &amp; Johnson (Janssen) COVID-19 vaccine for people at higher risk for COVID-19 h…,0,2021-10-22 21:37:52+00:00,2
"RT @globalhlthtwit: Last week 1 in 12 children were infected with COVID-19. Hundreds of thousands. So far 96 children have died, 500 hospit…",0,2021-10-22 21:37:52+00:00,443
"RT @annemariepoet: I wrote this in May 2020.
Never thinking that in October 2021, we'd be seeing such shocking covid figures, as families a…",0,2021-10-22 21:37:51+00:00,1
"got a covid-19 booster shot this AM, and i am very excited about it. now a J&amp;J + moderna gal.",1,2021-10-22 21:37:51+00:00,0
"RT @cyrusshahpar46: Friday just in: +952K doses reported admin over yest total, including 276K newly vaccinated and 430K add'l doses/booste…",0,2021-10-22 21:37:50+00:00,106
RT @RepThomasMassie: The goalposts are moving. First they changed the definition of “vaccine.” Now they’re changing the definition of “full…,0,2021-10-22 21:37:50+00:00,687
"RT @duty2warn: Chad Bianco, sheriff of Riverside County who railed against COVID-19 restrictions has been revealed as a member of the Oath…",0,2021-10-22 21:37:50+00:00,1016
RT @DrSyedHaider: My experience using ivermectin and fluvoxamine in 4000 acute COVID-19 patients: 5 hospitalized. 0 dead. 4000 recovered. 5…,0,2021-10-22 21:37:49+00:00,16407
RT @RepThomasMassie: The goalposts are moving. First they changed the definition of “vaccine.” Now they’re changing the definition of “full…,0,2021-10-22 21:37:49+00:00,687
"RT @ZubyMusic: Is anybody aware of a single otherwise healthy child, anywhere in the world who died directly as a result of Covid-19 over t…",0,2021-10-22 21:37:48+00:00,478
COVID-19 booster shots are now available to more Rhode Islanders. https://t.co/JVZ2E9TB6S,0,2021-10-22 21:37:48+00:00,0
RT @KayBurley: BREAKING: Health Secretary says he’s leaving Covid Plan B in the locker for now - despite #Covid_19 deaths rising 21 pc in a…,0,2021-10-22 21:37:47+00:00,423
@NetHealthFits Shares 10 Tips for Improving COVID-19 Employee Immunization Initiatives https://t.co/8USj2IPqie #covid19 #immunization,0,2021-10-22 21:37:47+00:00,0
"RT @jvipondmd: ""The real story is all the needless death from COVID-19 in Alberta caused by a gov't’s selfish desire to put politics ahead…",0,2021-10-22 21:37:47+00:00,331
RT @DebunkJunction: Hey @TikTokSupport the video you see in the post below contains nothing but facts about the efficacy of the #Covid 19 v…,0,2021-10-22 21:37:46+00:00,7
"Read this for when the usual chorus of Muppaphones tells us we need to ""open up"". The choice may be between Britain, with a death-rate that would be unacceptable in a country not already desensitised, or Singapore, which is reimposing restrictions
https://t.co/qPMNHfz7jb",3,2021-10-22 21:37:46+00:00,0
"RT @lapublichealth: All COVID-19 vaccines are now approved for boosters - Pfizer, Moderna, and Johnson &amp; Johnson. People may also receive b…",0,2021-10-22 21:37:45+00:00,4
"@SenatorTester @SVACDems @jonstewart ""cost of war"" imperialist arrogance
Truth, massive profits for few wars to enrich coward @SenatorTester donors
""us currently operates nearly 800 military bases in at least 80 countries directly linked to sexual exploitation, trafficking, rape, and murder""
https://t.co/imx2U1yKou",0,2021-10-22 21:37:45+00:00,0
RT @Reuters: Russia reported a fourth straight daily record of COVID-19 deaths and the surge has prompted authorities to reintroduce restri…,0,2021-10-22 21:37:45+00:00,31
"RT @EricTopol: An assessment of Covid's impact on cognitive function in 740 individuals finds ""a relatively high frequency of cognitive imp…",0,2021-10-22 21:37:44+00:00,516
"RT @MarkChangizi: If you’re unvaccinated, a social person, and haven’t yet gotten sick from Covid, it’s implausible that you haven’t been r…",0,2021-10-22 21:37:44+00:00,621
"RT @TheYoungTurks: Coming up on #tytlive:

Conservative host @RealCandaceO calls for the US to invade Australia to free people from “tyrann…",0,2021-10-22 21:37:44+00:00,3
"RT @RWMaloneMD: ""major concerns regarding potential flaws in the reliability of the Israeli data with respect to the Pfizer-BioNTech COVID-…",0,2021-10-22 21:37:44+00:00,751
"MayGODBlessAllSouls
HopePeace
Grace

Farewell

“CoronaVirus”
“CoVid-19“
“Vaccines”
“Vaccine Mandates”
“Rare”
“World Governments”
“Science”
…

Wrong Right Sorry

Lord bless all
Peace

Need Cures https://t.co/GkklVaBtHa",1,2021-10-22 21:37:43+00:00,0
"RT @GovTimWalz: BIG NEWS: Minnesota will start administering Moderna and Johnson &amp; Johnson booster shots, meaning eligible Minnesotans can…",0,2021-10-22 21:37:42+00:00,41
Maj.-Gen. Fortin appeals judge’s ruling on reinstatement to COVID-19 vaccine campaign | CBC News https://t.co/vZSezbcpbR,0,2021-10-22 21:37:42+00:00,1
"MEPs speak out: our fundamental rights are under threat and now have to be battled for; Govts. are exploiting this crisis to curb our freedoms &amp; much more #Covid_19 #greenpass 
https://t.co/l6Ey45Dg8q",0,2021-10-22 21:37:42+00:00,0
"RT @ACMHN: “More support [is] needed to increase the number of qualified MHNs.”
 
ACMHN’s Prof John Hurley spoke to @HealthTimes earlier th…",0,2021-10-22 21:37:41+00:00,3
"RT @EricTopol: An assessment of Covid's impact on cognitive function in 740 individuals finds ""a relatively high frequency of cognitive imp…",0,2021-10-22 21:37:40+00:00,516
"RT @LaurenPelley: October 22: Saskatchewan now plans to send two to four #COVID19 patients to Ontario each day, for several days.
https://t…",0,2021-10-22 21:37:39+00:00,23
RT @LeslynLewis: Never have Canadian children been used as shields for adults. Parents question vaccinating kids 5-12 without long-term dat…,0,2021-10-22 21:37:37+00:00,869
"RT @NewStatesman: ""We are desperate to treat everyone and are failing to do so – because we have been set up to fail.""

@doctor_oxford on h…",0,2021-10-22 21:37:35+00:00,103
RT @zu_maja: #MichaelYeadon was a scientific researcher and vice president at drugs giant #Pfizer Inc. He co-founded a successful biotech.…,0,2021-10-22 21:37:34+00:00,9
"School fight back. Peaceful non-compliance! 

https://t.co/K3rrtdxKZb",0,2021-10-22 21:37:33+00:00,0
"RT @CBS_42: Employees at University of Alabama, Auburn University required to get COVID-19 vaccine under federal order https://t.co/Ba9JAbv…",0,2021-10-22 21:37:33+00:00,1
RT @meghandavisdvm: Once more for those at the back — DO NOT TAKE VETERINARY IVERMECTIN. Toxic Effects from Ivermectin Use Associated with…,0,2021-10-22 21:37:33+00:00,8
RT @RD100Awards: Congratulations to @ORNL for taking second place with a #RD100 silver award in the special recognition category Battling C…,0,2021-10-22 21:37:33+00:00,4
RT @NttResearch: People &amp; the Planet matter: a majority of CEOs across 15 countries say the importance of social purpose in their business…,0,2021-10-22 21:37:33+00:00,1
@SteveDaines @GovGianforte Our schools are closing because of Covid-19. I’m not spending my money on going out for dinner because covid is so bad. Help wanted signs everywhere. Restaurants only open a few days a week. It’s a sh&amp;t show,0,2021-10-22 21:37:32+00:00,0
"Covid-19: Ethiopia Records 620 New Infections, 17 Deaths https://t.co/QiP6HLyZZo #EthiopianMonitor #Ethiopia",0,2021-10-22 21:37:32+00:00,0
RT @RepThomasMassie: The goalposts are moving. First they changed the definition of “vaccine.” Now they’re changing the definition of “full…,0,2021-10-22 21:37:32+00:00,687
"RT @0bj3ctivity: ""On average, the covid-19 stroke patients were 15 years younger than stroke patients without the virus.

“These are people…",0,2021-10-22 21:37:32+00:00,1
"RT @awong37: GOOD: Saskatchewan to fly more COVID+ ICU pts to Ontario. This WILL help our ICUs. 

BAD: #SK HAS NO basic public health measu…",0,2021-10-22 21:37:31+00:00,28
RT @jemb123: So you know how the @HSELive have contracted the contact tracing of Covid 19 to CPL? In other words the staff work for a priva…,0,2021-10-22 21:37:31+00:00,4
"RT @StateDept: .@SecBlinken: The United States is proud to have donated more than $80 million in funding to Colombia to support a response,…",0,2021-10-22 21:37:30+00:00,11
"Excellent piece from the Guardian in Canada. Well worth reading for those with family &amp; colleagues hesitant about or anti #vaccinationCovid @Nat_Whiting @looppng 
https://t.co/cpi5pxd35o",0,2021-10-22 21:37:30+00:00,0
RT @Canadia56668243: Canada is the only country going after 5-11 yr olds on the entire planet. The science is different everywhere else. #c…,0,2021-10-22 21:37:29+00:00,18
"RT @DrZoeHyde: The best time to try to eliminate the virus that causes COVID-19 was early 2020.

The second best time is now.",0,2021-10-22 21:37:29+00:00,174
"RT @CEJRyanMcMahon: .@OnondagaCounty Covid 19 update 145 cases(304 last friday). 1174 active cases.  23% HH contacts, 13% Travel.  Mon-Fri…",0,2021-10-22 21:37:29+00:00,3
RT @Kabyreh: The #Italian ISS (the national #health institution) has just declared that the actual #coviddeaths in #Italy were 3.783 and NO…,0,2021-10-22 21:37:28+00:00,34
"RT @ARKInvest: ARK Weekly ⏪

📰Newsletter: https://t.co/WLsF9QgPGp
🖥️October mARKet Update Webinar Replay: https://t.co/4hvwqFoUOZ
📥Subscrib…",0,2021-10-22 21:37:27+00:00,3
